"No.","Time","Source","Destination","Protocol","Length","Info","HID Data"
"4465","10.452082","3.1.1","host","USB","35","URB_INTERRUPT in","00001a1510400000"
"4467","10.454068","3.1.1","host","USB","35","URB_INTERRUPT in","00001a1535400000"
"4469","10.457120","3.1.1","host","USB","35","URB_INTERRUPT in","00001a1559400000"
"4471","10.458076","3.1.1","host","USB","35","URB_INTERRUPT in","00002d1559400000"
"4473","10.461109","3.1.1","host","USB","35","URB_INTERRUPT in","00002d15a1400000"
"4475","10.465094","3.1.1","host","USB","35","URB_INTERRUPT in","00002d15c6400000"
"4477","10.467148","3.1.1","host","USB","35","URB_INTERRUPT in","00002d15ea400000"
"4479","10.472106","3.1.1","host","USB","35","URB_INTERRUPT in","00002d150e410000"
"4481","10.474072","3.1.1","host","USB","35","URB_INTERRUPT in","00002d1532410000"
"4483","10.479113","3.1.1","host","USB","35","URB_INTERRUPT in","00002d1557410000"
"4485","10.481085","3.1.1","host","USB","35","URB_INTERRUPT in","00002d157b410000"
"4487","10.486119","3.1.1","host","USB","35","URB_INTERRUPT in","00002d159f410000"
"4489","10.488087","3.1.1","host","USB","35","URB_INTERRUPT in","00002d15c3410000"
"4491","10.493085","3.1.1","host","USB","35","URB_INTERRUPT in","00002d15e8410000"
"4493","10.495081","3.1.1","host","USB","35","URB_INTERRUPT in","00002d150c420000"
"4495","10.498105","3.1.1","host","USB","35","URB_INTERRUPT in","00002d1530420000"
"4497","10.500071","3.1.1","host","USB","35","URB_INTERRUPT in","0000411530420000"
"4499","10.502075","3.1.1","host","USB","35","URB_INTERRUPT in","0000411554420000"
"4501","10.505104","3.1.1","host","USB","35","URB_INTERRUPT in","0000411579420000"
"4503","10.509118","3.1.1","host","USB","35","URB_INTERRUPT in","000041159d420000"
"4505","10.513106","3.1.1","host","USB","35","URB_INTERRUPT in","00004115c1420000"
"4507","10.518071","3.1.1","host","USB","35","URB_INTERRUPT in","00004115e5420000"
"4509","10.521063","3.1.1","host","USB","35","URB_INTERRUPT in","000041150a430000"
"4511","10.525098","3.1.1","host","USB","35","URB_INTERRUPT in","000054150a430000"
"4513","10.527051","3.1.1","host","USB","35","URB_INTERRUPT in","000054152e430000"
"4515","10.529084","3.1.1","host","USB","35","URB_INTERRUPT in","0000541552430000"
"4517","10.536073","3.1.1","host","USB","35","URB_INTERRUPT in","0000681576430000"
"4519","10.541087","3.1.1","host","USB","35","URB_INTERRUPT in","000068159b430000"
"4521","10.544072","3.1.1","host","USB","35","URB_INTERRUPT in","00007b159b430000"
"4523","10.546497","3.1.1","host","USB","35","URB_INTERRUPT in","00007b15bf430000"
"4525","10.552084","3.1.1","host","USB","35","URB_INTERRUPT in","00007b15e3430000"
"4527","10.555082","3.1.1","host","USB","35","URB_INTERRUPT in","00008f15e3430000"
"4529","10.557052","3.1.1","host","USB","35","URB_INTERRUPT in","00008f1507440000"
"4531","10.561091","3.1.1","host","USB","35","URB_INTERRUPT in","0000a21507440000"
"4533","10.563067","3.1.1","host","USB","35","URB_INTERRUPT in","0000a2152c440000"
"4535","10.572115","3.1.1","host","USB","35","URB_INTERRUPT in","0000a21550440000"
"4537","10.575106","3.1.1","host","USB","35","URB_INTERRUPT in","0000b61550440000"
"4539","10.578083","3.1.1","host","USB","35","URB_INTERRUPT in","0000b61574440000"
"4541","10.580060","3.1.1","host","USB","35","URB_INTERRUPT in","0000c91574440000"
"4543","10.587085","3.1.1","host","USB","35","URB_INTERRUPT in","0000c91598440000"
"4545","10.591061","3.1.1","host","USB","35","URB_INTERRUPT in","0000c915bd440000"
"4547","10.597132","3.1.1","host","USB","35","URB_INTERRUPT in","0000dd15bd440000"
"4549","10.601081","3.1.1","host","USB","35","URB_INTERRUPT in","0000dd15e1440000"
"4551","10.607084","3.1.1","host","USB","35","URB_INTERRUPT in","0000f015e1440000"
"4553","10.608081","3.1.1","host","USB","35","URB_INTERRUPT in","0000f01505450000"
"4555","10.621128","3.1.1","host","USB","35","URB_INTERRUPT in","0000f0154e450000"
"4557","10.626072","3.1.1","host","USB","35","URB_INTERRUPT in","000003164e450000"
"4559","10.627067","3.1.1","host","USB","35","URB_INTERRUPT in","0000031672450000"
"4561","10.635098","3.1.1","host","USB","35","URB_INTERRUPT in","0000031696450000"
"4563","10.638590","3.1.1","host","USB","35","URB_INTERRUPT in","0000171696450000"
"4565","10.699358","3.1.1","host","USB","35","URB_INTERRUPT in","00002a1696450000"
"4567","10.711169","3.1.1","host","USB","35","URB_INTERRUPT in","00002a16ba450000"
"4569","10.750205","3.1.1","host","USB","35","URB_INTERRUPT in","00003e16ba450000"
"4573","10.901779","3.1.1","host","USB","35","URB_INTERRUPT in","00003e16ba450000"
"4575","10.951218","3.1.1","host","USB","35","URB_INTERRUPT in","00005116ba450000"
"4577","10.961187","3.1.1","host","USB","35","URB_INTERRUPT in","0000511696450000"
"4579","10.965263","3.1.1","host","USB","35","URB_INTERRUPT in","0000511672450000"
"4581","10.968108","3.1.1","host","USB","35","URB_INTERRUPT in","000051164e450000"
"4583","10.971131","3.1.1","host","USB","35","URB_INTERRUPT in","0000511629450000"
"4585","10.975107","3.1.1","host","USB","35","URB_INTERRUPT in","0000511605450000"
"4587","10.979128","3.1.1","host","USB","35","URB_INTERRUPT in","00005116e1440000"
"4589","10.982111","3.1.1","host","USB","35","URB_INTERRUPT in","00005116bd440000"
"4591","10.986144","3.1.1","host","USB","35","URB_INTERRUPT in","0000511698440000"
"4593","10.989101","3.1.1","host","USB","35","URB_INTERRUPT in","0000511674440000"
"4595","10.992108","3.1.1","host","USB","35","URB_INTERRUPT in","0000511650440000"
"4597","10.995121","3.1.1","host","USB","35","URB_INTERRUPT in","000051162c440000"
"4599","10.998101","3.1.1","host","USB","35","URB_INTERRUPT in","0000511607440000"
"4601","11.001081","3.1.1","host","USB","35","URB_INTERRUPT in","00005116e3430000"
"4603","11.004087","3.1.1","host","USB","35","URB_INTERRUPT in","00005116bf430000"
"4605","11.007082","3.1.1","host","USB","35","URB_INTERRUPT in","000051169b430000"
"4607","11.008110","3.1.1","host","USB","35","URB_INTERRUPT in","000065169b430000"
"4609","11.009070","3.1.1","host","USB","35","URB_INTERRUPT in","0000651676430000"
"4611","11.012108","3.1.1","host","USB","35","URB_INTERRUPT in","000065162e430000"
"4613","11.015108","3.1.1","host","USB","35","URB_INTERRUPT in","000065160a430000"
"4615","11.017066","3.1.1","host","USB","35","URB_INTERRUPT in","00006516e5420000"
"4617","11.018055","3.1.1","host","USB","35","URB_INTERRUPT in","00007816e5420000"
"4619","11.021085","3.1.1","host","USB","35","URB_INTERRUPT in","00007816c1420000"
"4621","11.023061","3.1.1","host","USB","35","URB_INTERRUPT in","000078169d420000"
"4623","11.025064","3.1.1","host","USB","35","URB_INTERRUPT in","00009f1679420000"
"4625","11.027059","3.1.1","host","USB","35","URB_INTERRUPT in","00009f1630420000"
"4627","11.030070","3.1.1","host","USB","35","URB_INTERRUPT in","00009f160c420000"
"4629","11.032053","3.1.1","host","USB","35","URB_INTERRUPT in","00009f16e8410000"
"4631","11.034057","3.1.1","host","USB","35","URB_INTERRUPT in","00009f16c3410000"
"4633","11.036052","3.1.1","host","USB","35","URB_INTERRUPT in","0000b3169f410000"
"4635","11.038055","3.1.1","host","USB","35","URB_INTERRUPT in","0000b3167b410000"
"4637","11.041045","3.1.1","host","USB","35","URB_INTERRUPT in","0000b31657410000"
"4639","11.043037","3.1.1","host","USB","35","URB_INTERRUPT in","0000b31632410000"
"4641","11.045060","3.1.1","host","USB","35","URB_INTERRUPT in","0000c616ea400000"
"4643","11.048711","3.1.1","host","USB","35","URB_INTERRUPT in","0000c616c6400000"
"4645","11.049039","3.1.1","host","USB","35","URB_INTERRUPT in","0000c616a1400000"
"4647","11.051040","3.1.1","host","USB","35","URB_INTERRUPT in","0000c6167d400000"
"4649","11.053037","3.1.1","host","USB","35","URB_INTERRUPT in","0000c61659400000"
"4651","11.056064","3.1.1","host","USB","35","URB_INTERRUPT in","0000c61635400000"
"4653","11.058044","3.1.1","host","USB","35","URB_INTERRUPT in","0000da1635400000"
"4655","11.059062","3.1.1","host","USB","35","URB_INTERRUPT in","0000da1610400000"
"4657","11.063341","3.1.1","host","USB","35","URB_INTERRUPT in","0000da16c83f0000"
"4659","11.064047","3.1.1","host","USB","35","URB_INTERRUPT in","0000da16a43f0000"
"4661","11.068052","3.1.1","host","USB","35","URB_INTERRUPT in","0000da16803f0000"
"4663","11.070043","3.1.1","host","USB","35","URB_INTERRUPT in","0000da165c3f0000"
"4665","11.072044","3.1.1","host","USB","35","URB_INTERRUPT in","0000ed165c3f0000"
"4667","11.073068","3.1.1","host","USB","35","URB_INTERRUPT in","0000ed16373f0000"
"4669","11.075042","3.1.1","host","USB","35","URB_INTERRUPT in","0000ed16ef3e0000"
"4671","11.078040","3.1.1","host","USB","35","URB_INTERRUPT in","0000ed16cb3e0000"
"4673","11.080043","3.1.1","host","USB","35","URB_INTERRUPT in","0000ed16a63e0000"
"4675","11.084036","3.1.1","host","USB","35","URB_INTERRUPT in","0000ed16823e0000"
"4677","11.087067","3.1.1","host","USB","35","URB_INTERRUPT in","0000ed165e3e0000"
"4679","11.089034","3.1.1","host","USB","35","URB_INTERRUPT in","0000ed163a3e0000"
"4681","11.091042","3.1.1","host","USB","35","URB_INTERRUPT in","000001173a3e0000"
"4683","11.094312","3.1.1","host","USB","35","URB_INTERRUPT in","00000117153e0000"
"4685","11.096043","3.1.1","host","USB","35","URB_INTERRUPT in","00000117f13d0000"
"4687","11.099070","3.1.1","host","USB","35","URB_INTERRUPT in","00000117cd3d0000"
"4689","11.102068","3.1.1","host","USB","35","URB_INTERRUPT in","00000117a93d0000"
"4691","11.106063","3.1.1","host","USB","35","URB_INTERRUPT in","00000117843d0000"
"4693","11.108040","3.1.1","host","USB","35","URB_INTERRUPT in","00000117603d0000"
"4695","11.111043","3.1.1","host","USB","35","URB_INTERRUPT in","000001173c3d0000"
"4697","11.114044","3.1.1","host","USB","35","URB_INTERRUPT in","00000117183d0000"
"4699","11.117040","3.1.1","host","USB","35","URB_INTERRUPT in","00000117f33c0000"
"4701","11.120075","3.1.1","host","USB","35","URB_INTERRUPT in","00000117cf3c0000"
"4703","11.124090","3.1.1","host","USB","35","URB_INTERRUPT in","00000117ab3c0000"
"4705","11.126044","3.1.1","host","USB","35","URB_INTERRUPT in","00000117873c0000"
"4707","11.130072","3.1.1","host","USB","35","URB_INTERRUPT in","00000117623c0000"
"4709","11.132041","3.1.1","host","USB","35","URB_INTERRUPT in","000001173e3c0000"
"4711","11.135067","3.1.1","host","USB","35","URB_INTERRUPT in","000001171a3c0000"
"4713","11.137052","3.1.1","host","USB","35","URB_INTERRUPT in","00000117f63b0000"
"4715","11.142043","3.1.1","host","USB","35","URB_INTERRUPT in","00000117d13b0000"
"4717","11.145088","3.1.1","host","USB","35","URB_INTERRUPT in","00000117ad3b0000"
"4719","11.149063","3.1.1","host","USB","35","URB_INTERRUPT in","00000117893b0000"
"4721","11.153070","3.1.1","host","USB","35","URB_INTERRUPT in","00000117653b0000"
"4723","11.156052","3.1.1","host","USB","35","URB_INTERRUPT in","00000117403b0000"
"4725","11.159061","3.1.1","host","USB","35","URB_INTERRUPT in","000001171c3b0000"
"4727","11.162085","3.1.1","host","USB","35","URB_INTERRUPT in","00000117f83a0000"
"4729","11.165072","3.1.1","host","USB","35","URB_INTERRUPT in","00001417f83a0000"
"4731","11.167063","3.1.1","host","USB","35","URB_INTERRUPT in","00001417d43a0000"
"4733","11.170074","3.1.1","host","USB","35","URB_INTERRUPT in","00001417af3a0000"
"4735","11.176073","3.1.1","host","USB","35","URB_INTERRUPT in","000014178b3a0000"
"4737","11.178049","3.1.1","host","USB","35","URB_INTERRUPT in","00001417673a0000"
"4739","11.184047","3.1.1","host","USB","35","URB_INTERRUPT in","00001417433a0000"
"4741","11.188041","3.1.1","host","USB","35","URB_INTERRUPT in","000014171e3a0000"
"4743","11.193090","3.1.1","host","USB","35","URB_INTERRUPT in","00001417fa390000"
"4745","11.194056","3.1.1","host","USB","35","URB_INTERRUPT in","00003b17fa390000"
"4747","11.198110","3.1.1","host","USB","35","URB_INTERRUPT in","00003b17d6390000"
"4749","11.202096","3.1.1","host","USB","35","URB_INTERRUPT in","00003b17b2390000"
"4751","11.208111","3.1.1","host","USB","35","URB_INTERRUPT in","00003b178e390000"
"4753","11.214074","3.1.1","host","USB","35","URB_INTERRUPT in","00003b1769390000"
"4755","11.219049","3.1.1","host","USB","35","URB_INTERRUPT in","00003b1745390000"
"4757","11.227058","3.1.1","host","USB","35","URB_INTERRUPT in","00003b1721390000"
"4759","11.234060","3.1.1","host","USB","35","URB_INTERRUPT in","00003b17fd380000"
"4761","11.239070","3.1.1","host","USB","35","URB_INTERRUPT in","00004e17d8380000"
"4763","11.249131","3.1.1","host","USB","35","URB_INTERRUPT in","00004e17b4380000"
"4765","11.253084","3.1.1","host","USB","35","URB_INTERRUPT in","00004e1790380000"
"4767","11.264106","3.1.1","host","USB","35","URB_INTERRUPT in","00004e176c380000"
"4769","11.268077","3.1.1","host","USB","35","URB_INTERRUPT in","00004e1747380000"
"4771","11.278100","3.1.1","host","USB","35","URB_INTERRUPT in","00004e1723380000"
"4773","11.290133","3.1.1","host","USB","35","URB_INTERRUPT in","00004e17ff370000"
"4775","11.300180","3.1.1","host","USB","35","URB_INTERRUPT in","00004e17db370000"
"4777","11.320131","3.1.1","host","USB","35","URB_INTERRUPT in","00004e17b6370000"
"4779","11.341172","3.1.1","host","USB","35","URB_INTERRUPT in","00004e1792370000"
"4781","11.376375","3.1.1","host","USB","35","URB_INTERRUPT in","00004e176e370000"
"4783","11.385166","3.1.1","host","USB","35","URB_INTERRUPT in","00004e174a370000"
"4785","11.403200","3.1.1","host","USB","35","URB_INTERRUPT in","00004e1725370000"
"4787","11.412198","3.1.1","host","USB","35","URB_INTERRUPT in","00004e1701370000"
"4789","11.629389","3.1.1","host","USB","35","URB_INTERRUPT in","00004e1701370000"
"4791","11.630224","3.1.1","host","USB","35","URB_INTERRUPT in","00004e17dd360000"
"4793","11.639060","3.1.1","host","USB","35","URB_INTERRUPT in","00007517dd360000"
"4795","11.653234","3.1.1","host","USB","35","URB_INTERRUPT in","00008917dd360000"
"4797","11.661281","3.1.1","host","USB","35","URB_INTERRUPT in","00009c17dd360000"
"4799","11.669233","3.1.1","host","USB","35","URB_INTERRUPT in","0000b017dd360000"
"4801","11.674085","3.1.1","host","USB","35","URB_INTERRUPT in","0000c317dd360000"
"4803","11.676058","3.1.1","host","USB","35","URB_INTERRUPT in","0000c317b9360000"
"4805","11.679072","3.1.1","host","USB","35","URB_INTERRUPT in","0000d717b9360000"
"4807","11.683106","3.1.1","host","USB","35","URB_INTERRUPT in","0000ea17b9360000"
"4809","11.688047","3.1.1","host","USB","35","URB_INTERRUPT in","0000fe17b9360000"
"4811","11.691037","3.1.1","host","USB","35","URB_INTERRUPT in","00001118b9360000"
"4813","11.694051","3.1.1","host","USB","35","URB_INTERRUPT in","00002518b9360000"
"4815","11.698056","3.1.1","host","USB","35","URB_INTERRUPT in","00003818b9360000"
"4817","11.701070","3.1.1","host","USB","35","URB_INTERRUPT in","00004c18b9360000"
"4819","11.704099","3.1.1","host","USB","35","URB_INTERRUPT in","00005f18b9360000"
"4821","11.708062","3.1.1","host","USB","35","URB_INTERRUPT in","00007318b9360000"
"4823","11.711050","3.1.1","host","USB","35","URB_INTERRUPT in","00008618b9360000"
"4825","11.714056","3.1.1","host","USB","35","URB_INTERRUPT in","00009918b9360000"
"4827","11.718120","3.1.1","host","USB","35","URB_INTERRUPT in","0000ad18b9360000"
"4829","11.721063","3.1.1","host","USB","35","URB_INTERRUPT in","0000c018b9360000"
"4831","11.725079","3.1.1","host","USB","35","URB_INTERRUPT in","0000d418b9360000"
"4833","11.728095","3.1.1","host","USB","35","URB_INTERRUPT in","0000e718b9360000"
"4835","11.731056","3.1.1","host","USB","35","URB_INTERRUPT in","0000fb18b9360000"
"4837","11.734063","3.1.1","host","USB","35","URB_INTERRUPT in","00000e19b9360000"
"4839","11.735097","3.1.1","host","USB","35","URB_INTERRUPT in","00000e19dd360000"
"4841","11.738092","3.1.1","host","USB","35","URB_INTERRUPT in","00002219dd360000"
"4843","11.741056","3.1.1","host","USB","35","URB_INTERRUPT in","00003519dd360000"
"4845","11.745065","3.1.1","host","USB","35","URB_INTERRUPT in","00004919dd360000"
"4847","11.749083","3.1.1","host","USB","35","URB_INTERRUPT in","00005c19dd360000"
"4849","11.750044","3.1.1","host","USB","35","URB_INTERRUPT in","00005c1925370000"
"4851","11.754073","3.1.1","host","USB","35","URB_INTERRUPT in","0000701925370000"
"4853","11.758095","3.1.1","host","USB","35","URB_INTERRUPT in","0000831925370000"
"4855","11.766073","3.1.1","host","USB","35","URB_INTERRUPT in","0000971925370000"
"4857","11.770082","3.1.1","host","USB","35","URB_INTERRUPT in","0000aa1925370000"
"4859","11.780129","3.1.1","host","USB","35","URB_INTERRUPT in","0000bd1925370000"
"4861","11.785091","3.1.1","host","USB","35","URB_INTERRUPT in","0000d11925370000"
"4863","11.795849","3.1.1","host","USB","35","URB_INTERRUPT in","0000d1194a370000"
"4865","11.796594","3.1.1","host","USB","35","URB_INTERRUPT in","0000e4194a370000"
"4867","11.802100","3.1.1","host","USB","35","URB_INTERRUPT in","00000b1a4a370000"
"4869","11.813793","3.1.1","host","USB","35","URB_INTERRUPT in","00001f1a4a370000"
"4871","11.817080","3.1.1","host","USB","35","URB_INTERRUPT in","0000321a4a370000"
"4873","11.825088","3.1.1","host","USB","35","URB_INTERRUPT in","0000461a4a370000"
"4875","11.833101","3.1.1","host","USB","35","URB_INTERRUPT in","0000591a4a370000"
"4877","11.839088","3.1.1","host","USB","35","URB_INTERRUPT in","00006d1a4a370000"
"4879","11.840062","3.1.1","host","USB","35","URB_INTERRUPT in","00006d1a6e370000"
"4881","11.849136","3.1.1","host","USB","35","URB_INTERRUPT in","0000801a6e370000"
"4883","11.857073","3.1.1","host","USB","35","URB_INTERRUPT in","0000941a6e370000"
"4885","11.865106","3.1.1","host","USB","35","URB_INTERRUPT in","0000941a92370000"
"4887","11.866056","3.1.1","host","USB","35","URB_INTERRUPT in","0000a71a92370000"
"4889","11.874095","3.1.1","host","USB","35","URB_INTERRUPT in","0000bb1a92370000"
"4891","11.885102","3.1.1","host","USB","35","URB_INTERRUPT in","0000ce1a92370000"
"4893","11.894083","3.1.1","host","USB","35","URB_INTERRUPT in","0000e21a92370000"
"4895","11.903156","3.1.1","host","USB","35","URB_INTERRUPT in","0000f51a92370000"
"4897","11.915393","3.1.1","host","USB","35","URB_INTERRUPT in","0000081b92370000"
"4899","11.917287","3.1.1","host","USB","35","URB_INTERRUPT in","0000081bb6370000"
"4901","11.921076","3.1.1","host","USB","35","URB_INTERRUPT in","00002f1bb6370000"
"4903","11.934080","3.1.1","host","USB","35","URB_INTERRUPT in","00002f1bdb370000"
"4905","11.936071","3.1.1","host","USB","35","URB_INTERRUPT in","0000431bdb370000"
"4909","11.993464","3.1.1","host","USB","35","URB_INTERRUPT in","0000431bdb370000"
"4911","11.998195","3.1.1","host","USB","35","URB_INTERRUPT in","00002f1bdb370000"
"4913","11.999086","3.1.1","host","USB","35","URB_INTERRUPT in","00002f1bb6370000"
"4915","12.006106","3.1.1","host","USB","35","URB_INTERRUPT in","0000081bb6370000"
"4917","12.014161","3.1.1","host","USB","35","URB_INTERRUPT in","0000f51ab6370000"
